canonical_name,season_end,salary
henry sims,2016,947276.0
henry sims,2017,980431.0
henry sims,2018,980431.0
henry walker,2016,1100602.0
herb jones,2022,1965790.0
herb jones,2023,1892614.0
herb jones,2024,12372167.0
hollis thompson,2016,947276.0
hollis thompson,2017,115344.0
hunter tyson,2024,1152829.0
ian clark,2016,947276.0
ian clark,2017,980431.0
ian clark,2018,1471382.0
ian clark,2019,1512601.0
ian mahinmi,2016,4000000.0
ian mahinmi,2017,15944154.0
ian mahinmi,2018,15944154.0
ian mahinmi,2019,15944154.0
ian mahinmi,2020,15450051.0
ibou badji,2023,19324.0
ibou badji,2024,480346.0
ignas brazdeikis,2020,898310.0
ignas brazdeikis,2021,2055097.0
ignas brazdeikis,2022,534959.0
ike anigbogu,2018,1378242.0
ike anigbogu,2019,1378242.0
ike anigbogu,2020,1378242.0
iman shumpert,2016,8988765.0
iman shumpert,2017,9662922.0
iman shumpert,2018,10337079.0
iman shumpert,2019,11011234.0
iman shumpert,2020,1419138.0
iman shumpert,2021,978662.0
immanuel quickley,2021,2565979.0
immanuel quickley,2022,2556268.0
immanuel quickley,2023,2455881.0
immanuel quickley,2024,4295501.0
isaac bonga,2019,1000000.0
isaac bonga,2020,1416842.0
isaac bonga,2021,2027733.0
isaac bonga,2022,1999575.0
isaac humphries,2019,47371.0
isaac okoro,2021,7800746.0
isaac okoro,2022,7771488.0
isaac okoro,2023,7465360.0
isaac okoro,2024,9185866.0
isaiah briscoe,2018,815615.0
isaiah briscoe,2019,838464.0
isaiah briscoe,2020,838464.0
isaiah canaan,2016,947276.0
isaiah canaan,2017,1015696.0
isaiah canaan,2018,997547.0
isaiah canaan,2019,1512601.0
isaiah canaan,2020,1512601.0
isaiah cousins,2017,543471.0
isaiah cousins,2018,543471.0
isaiah hartenstein,2019,838464.0
isaiah hartenstein,2020,1416852.0
isaiah hartenstein,2021,1974967.0
isaiah hartenstein,2022,1999575.0
isaiah hartenstein,2023,9388722.0
isaiah hartenstein,2024,9519830.0
isaiah jackson,2022,2834485.0
isaiah jackson,2023,2728926.0
isaiah jackson,2024,2776397.0
isaiah joe,2021,1094762.0
isaiah joe,2022,1755313.0
isaiah joe,2023,1946784.0
isaiah joe,2024,2056583.0
isaiah livers,2022,1222559.0
isaiah livers,2023,1657779.0
isaiah livers,2024,1890653.0
isaiah mobley,2023,539571.0
isaiah mobley,2024,576415.0
isaiah roby,2020,1500000.0
isaiah roby,2021,1849950.0
isaiah roby,2022,2061329.0
isaiah roby,2023,2471192.0
isaiah stewart,2021,3803633.0
isaiah stewart,2022,3789443.0
isaiah stewart,2023,3640308.0
isaiah stewart,2024,5423207.0
isaiah taylor,2017,255000.0
isaiah taylor,2018,1544951.0
isaiah taylor,2020,1620564.0
isaiah thomas,2016,6912869.0
isaiah thomas,2017,6587132.0
isaiah thomas,2018,6261395.0
isaiah thomas,2019,1512601.0
isaiah thomas,2020,1620564.0
isaiah thomas,2021,194622.0
isaiah thomas,2022,1053345.0
isaiah thomas,2024,491822.0
isaiah todd,2022,1734521.0
isaiah todd,2023,1669953.0
isaiah todd,2024,1890653.0
isaiah whitehead,2017,1074145.0
isaiah whitehead,2018,1312611.0
isaiah whitehead,2020,1544951.0
isaiah wong,2024,576415.0
ish smith,2016,947276.0
ish smith,2017,6000000.0
ish smith,2018,6000000.0
ish smith,2019,6000000.0
ish smith,2020,6000000.0
ishmael smith,2021,7312148.0
ishmael smith,2022,5203563.0
ishmael smith,2023,5009860.0
ishmael smith,2024,3291427.0
ishmail wainright,2022,818569.0
ishmail wainright,2023,1039142.0
ishmail wainright,2024,1017633.0
ivan rabb,2018,950000.0
ivan rabb,2019,1378242.0
ivica zubac,2017,1034956.0
ivica zubac,2018,1312611.0
ivica zubac,2019,1544951.0
ivica zubac,2020,6481482.0
ivica zubac,2021,8530840.0
ivica zubac,2022,8694019.0
ivica zubac,2023,10733780.0
ivica zubac,2024,11258205.0
izaiah brockington,2024,66254.0
ja morant,2020,8730240.0
ja morant,2021,11171500.0
ja morant,2022,11104821.0
ja morant,2023,12850096.0
ja morant,2024,35015681.0
jabari bird,2019,1349464.0
jabari bird,2020,1349464.0
jabari brown,2016,845059.0
jabari parker,2016,5152440.0
jabari parker,2017,5374320.0
jabari parker,2019,20000000.0
jabari parker,2020,6500000.0
jabari parker,2021,8446419.0
jabari parker,2022,1350944.0
jabari smith,2023,9418156.0
jabari smith,2024,9603647.0
jabari walker,2023,1079140.0
jabari walker,2024,1770967.0
jack cooley,2016,845059.0
jack white,2023,539571.0
jack white,2024,724454.0
jacob evans,2019,1644240.0
jacob evans,2020,1925880.0
jacob evans,2021,2458490.0
jacob gilyard,2023,6201.0
jacob gilyard,2024,722175.0
jacob toppin,2024,781805.0
jaden hardy,2023,1079140.0
jaden hardy,2024,1770967.0
jaden ivey,2023,7689420.0
jaden ivey,2024,7840736.0
jaden mcdaniels,2021,2394436.0
jaden mcdaniels,2022,2385868.0
jaden mcdaniels,2023,2291748.0
jaden mcdaniels,2024,4017325.0
jaden springer,2022,2340077.0
jaden springer,2023,2253324.0
jaden springer,2024,2292390.0
jae crowder,2016,6796117.0
jae crowder,2017,6286408.0
jae crowder,2018,6796117.0
jae crowder,2019,7305825.0
jae crowder,2020,7815533.0
jae crowder,2021,11282645.0
jae crowder,2022,11240738.0
jae crowder,2023,10797761.0
jae crowder,2024,3291427.0
jaesean tate,2021,1761858.0
jaesean tate,2022,1755313.0
jaesean tate,2023,7491164.0
jaesean tate,2024,7207997.0
jahlil okafor,2016,4582680.0
jahlil okafor,2017,4788840.0
jahlil okafor,2019,1567707.0
jahlil okafor,2020,1702486.0
jahlil okafor,2021,2294633.0
jahlil okafor,2022,2463046.0
jahmius ramsey,2021,1218691.0
jahmius ramsey,2022,1755313.0
jahmius ramsey,2024,239048.0
jaime echenique,2022,61489.0
jaime jaquez,2024,3614852.0
jakarr sampson,2016,258489.0
jakarr sampson,2017,980431.0
jakarr sampson,2019,85458.0
jakarr sampson,2020,1620564.0
jakarr sampson,2021,2294633.0
jake laravia,2023,3231376.0
jake laravia,2024,3295002.0
jake layman,2017,600000.0
jake layman,2018,1312611.0
jake layman,2019,1544951.0
jake layman,2020,3581986.0
jake layman,2021,4583602.0
jake layman,2022,4556222.0
jakob poeltl,2017,2703960.0
jakob poeltl,2018,2947320.0
jakob poeltl,2019,2947320.0
jakob poeltl,2020,3754886.0
jakob poeltl,2021,9873657.0
jakob poeltl,2022,10118040.0
jakob poeltl,2023,9964743.0
jakob poeltl,2024,20079422.0
jalen brunson,2019,1230000.0
jalen brunson,2020,1416852.0
jalen brunson,2021,2027733.0
jalen brunson,2022,2083804.0
jalen brunson,2023,29405319.0
jalen brunson,2024,27129530.0
jalen crutcher,2024,66254.0
jalen duren,2023,4372924.0
jalen duren,2024,4459361.0
jalen green,2022,10397969.0
jalen green,2023,10011069.0
jalen green,2024,10185395.0
jalen harris,2021,547332.0
jalen hood schifino,2024,3804871.0
jalen johnson,2022,3075514.0
jalen johnson,2023,2961002.0
jalen johnson,2024,3012284.0
jalen jones,2017,543471.0
jalen lecque,2020,898310.0
jalen lecque,2021,1849950.0
jalen mcdaniels,2020,898310.0
jalen mcdaniels,2021,1849950.0
jalen mcdaniels,2022,2061329.0
jalen mcdaniels,2023,2047077.0
jalen mcdaniels,2024,4650188.0
jalen pickett,2024,1758898.0
jalen slawson,2024,576415.0
jalen smith,2021,5174222.0
jalen smith,2022,5154997.0
jalen smith,2023,4951714.0
jalen smith,2024,5193643.0
jalen suggs,2022,7623706.0
jalen suggs,2023,7339652.0
jalen suggs,2024,7467568.0
jalen williams,2023,4603219.0
jalen williams,2024,4694136.0
jalen wilson,2024,875256.0
jamaal franklin,2016,947276.0
jamal cain,2023,539571.0
jamal cain,2024,576415.0
jamal crawford,2016,5675000.0
jamal crawford,2017,13253012.0
jamal crawford,2018,4328000.0
jamal crawford,2019,1512601.0
jamal murray,2017,3210840.0
jamal murray,2018,3355320.0
jamal murray,2019,3499800.0
jamal murray,2020,4444746.0
jamal murray,2021,33251996.0
jamal murray,2022,34075017.0
jamal murray,2023,33558751.0
jamal murray,2024,34838724.0
jamaree bouyea,2023,124038.0
jamaree bouyea,2024,175876.0
jameel warney,2017,543471.0
jameel warney,2018,543471.0
jameer nelson,2016,4345000.0
jameer nelson,2017,4540525.0
james anderson,2016,1015421.0
james blackmon,2018,815615.0
james bouknight,2022,4803930.0
james bouknight,2023,4625230.0
james bouknight,2024,4705875.0
james ennis,2016,845059.0
james ennis,2017,2898000.0
james ennis,2019,1621415.0
james ennis,2020,1882867.0
james ennis,2021,4021681.0
james ennis,2022,446496.0
james harden,2016,15756438.0
james harden,2017,26540100.0
james harden,2018,28299399.0
james harden,2019,30421854.0
james harden,2020,38199000.0
james harden,2021,50277018.0
james harden,2022,51238730.0
james harden,2023,34989504.0
james harden,2024,36740807.0
james johnson,2016,2500000.0
james johnson,2017,4000000.0
james johnson,2018,14651700.0
james johnson,2019,14651700.0
james johnson,2020,15349400.0
james johnson,2021,19556463.0
james johnson,2022,3054712.0
james johnson,2023,4072637.0
james johnson,2024,3953496.0
james jones,2016,947276.0
james jones,2017,980431.0
james michael mcadoo,2016,845059.0
james michael mcadoo,2017,980431.0
james nunnally,2020,1349383.0
james nunnally,2021,131221.0
james webb,2017,543471.0
james wiseman,2021,10639468.0
james wiseman,2022,10600006.0
james wiseman,2023,10182327.0
james wiseman,2024,12479556.0
james young,2016,1749840.0
james young,2017,1825200.0
jamil wilson,2016,525093.0
jamorko pickett,2022,534959.0
jamychal green,2016,845059.0
jamychal green,2017,980431.0
jamychal green,2018,8533333.0
jamychal green,2019,7666667.0
jamychal green,2020,4767000.0
jamychal green,2021,8774285.0
jamychal green,2022,9482049.0
jamychal green,2023,8694360.0
jaquori mclaughlin,2022,255181.0
jarace walker,2024,6239510.0
jared butler,2022,1069919.0
jared butler,2023,1775616.0
jared butler,2024,1863557.0
jared cunningham,2016,947276.0
jared dudley,2016,4375000.0
jared dudley,2017,10470000.0
jared dudley,2018,10000000.0
jared dudley,2019,9530000.0
jared dudley,2020,1620564.0
jared dudley,2021,3125642.0
jared harper,2021,634313.0
jared harper,2022,98383.0
jared rhoden,2023,325602.0
jared rhoden,2024,576415.0
jared sullinger,2016,2569260.0
jared sullinger,2017,5628000.0
jared sullinger,2018,5628000.0
jarell eddie,2016,561716.0
jarell eddie,2017,57672.0
jarell martin,2016,1230840.0
jarell martin,2017,1286160.0
jarell martin,2018,1471382.0
jarell martin,2019,2416222.0
jarell martin,2020,1620564.0
jaren jackson,2019,5915040.0
jaren jackson,2020,6927480.0
jaren jackson,2021,8844482.0
jaren jackson,2022,10615917.0
jaren jackson,2023,30691738.0
jaren jackson,2024,27907516.0
jarnell stokes,2016,845059.0
jarnell stokes,2017,980431.0
jarnell stokes,2018,980431.0
jarred vanderbilt,2019,838464.0
jarred vanderbilt,2020,1416852.0
jarred vanderbilt,2021,2027733.0
jarred vanderbilt,2022,4683207.0
jarred vanderbilt,2023,4637699.0
jarred vanderbilt,2024,4777872.0
jarrell brantley,2021,622246.0
jarrell brantley,2023,111883.0
jarrett allen,2018,2034120.0
jarrett allen,2019,2034120.0
jarrett allen,2020,2376840.0
jarrett allen,2021,4764964.0
jarrett allen,2022,23126950.0
jarrett allen,2023,21205760.0
jarrett allen,2024,20594279.0
jarrett culver,2020,5813640.0
jarrett culver,2021,7439233.0
jarrett culver,2022,7395027.0
jarrett culver,2023,275987.0
jarrett jack,2016,6300000.0
jarrett jack,2017,57672.0
jarrid famous,2016,525093.0
jarrod uthoff,2017,47953.0
jarrod uthoff,2018,1312611.0
jarron cumberland,2022,61489.0
jason preston,2022,1228391.0
jason preston,2023,1657779.0
jason preston,2024,324648.0
jason richardson,2016,947276.0
jason smith,2016,4300000.0
jason smith,2017,5000000.0
jason smith,2018,5450000.0
jason smith,2019,5450000.0
jason smith,2020,5450000.0
jason terry,2016,947276.0
jason terry,2017,980431.0
jason thompson,2016,245177.0
javale mcgee,2016,1270964.0
javale mcgee,2017,1403611.0
javale mcgee,2018,1471382.0
javale mcgee,2019,1512601.0
javale mcgee,2020,4000000.0
javale mcgee,2021,5118504.0
javale mcgee,2022,5781737.0
javale mcgee,2023,5790465.0
javale mcgee,2024,5709529.0
javin delaurier,2022,61489.0
javon freeman liberty,2024,874560.0
javonte green,2020,898310.0
javonte green,2021,1849950.0
javonte green,2022,1930149.0
javonte green,2023,1925140.0
javonte green,2024,269057.0
javonte smart,2022,307447.0
javonte smart,2024,202076.0
jawun evans,2018,815615.0
jawun evans,2019,1378242.0
jaxson hayes,2020,4862040.0
jaxson hayes,2021,6221614.0
jaxson hayes,2022,6184470.0
jaxson hayes,2023,7213152.0
jaxson hayes,2024,2229330.0
jay huff,2022,261331.0
jay huff,2023,124038.0
jay huff,2024,576415.0
jay scrubb,2021,547332.0
jay scrubb,2022,534959.0
jay scrubb,2023,52716.0
jaylen adams,2019,270014.0
jaylen adams,2021,547332.0
jaylen brown,2017,4743000.0
jaylen brown,2018,4956480.0
jaylen brown,2019,5169960.0
jaylen brown,2020,6534829.0
jaylen brown,2021,30510084.0
jaylen brown,2022,30942620.0
jaylen brown,2023,31571968.0
jaylen brown,2024,32776163.0
jaylen clark,2024,576415.0
jaylen hoard,2021,157465.0
jaylen hoard,2022,221856.0
jaylen johnson,2018,815615.0
jaylen martin,2024,257187.0
jaylen morris,2018,1378242.0
jaylen morris,2019,1378242.0
jaylen morris,2020,1378242.0
jaylen morris,2022,110928.0
jaylen nowell,2020,1400000.0
jaylen nowell,2021,1849950.0
jaylen nowell,2022,2061329.0
jaylen nowell,2023,2047077.0
jaylen nowell,2024,409990.0
jaylin galloway,2024,145760.0
jaylin williams,2023,2120576.0
jaylin williams,2024,2059427.0
jaysean paige,2022,61489.0
jayson tatum,2018,5645400.0
jayson tatum,2019,6700800.0
jayson tatum,2020,7830000.0
jayson tatum,2021,12061535.0
jayson tatum,2022,32497412.0
jayson tatum,2023,32181628.0
jayson tatum,2024,33568737.0
jd davison,2023,539571.0
jd davison,2024,576415.0
jeenathan williams,2023,55817.0
jeff ayres,2016,111444.0
jeff dowtin,2022,353564.0
jeff dowtin,2023,539571.0
jeff dowtin,2024,277237.0
jeff green,2016,9650000.0
jeff green,2017,15000000.0
jeff green,2019,1512601.0
jeff green,2020,439475.0
jeff green,2021,3125642.0
jeff green,2022,5203563.0
jeff green,2023,4771296.0
jeff green,2024,8237711.0
jeff teague,2016,8000000.0
jeff teague,2017,8800000.0
jeff teague,2018,19000000.0
jeff teague,2019,19000000.0
jeff teague,2020,19000000.0
jeff teague,2021,4110433.0
jeff withey,2016,947276.0
jeff withey,2017,1015696.0
jeff withey,2018,1577230.0
jemerrio jones,2019,52108.0
jemerrio jones,2020,1416852.0
jemerrio jones,2022,98957.0
jequan lewis,2018,815615.0
jerami grant,2016,845059.0
jerami grant,2017,980431.0
jerami grant,2018,1524305.0
jerami grant,2019,8653847.0
jerami grant,2020,9346153.0
jerami grant,2021,23216072.0
jerami grant,2022,23129841.0
jerami grant,2023,22218335.0
jerami grant,2024,28405902.0
jerel mcneal,2016,981348.0
jeremiah martin,2021,71234.0
jeremiah robinson earl,2022,2312695.0
jeremiah robinson earl,2023,2120576.0
jeremiah robinson earl,2024,2624578.0
jeremy evans,2016,1100602.0
jeremy evans,2017,1227286.0
jeremy evans,2018,1471382.0
jeremy lamb,2016,3034356.0
jeremy lamb,2017,6511628.0
jeremy lamb,2018,7488372.0
jeremy lamb,2019,7488372.0
jeremy lamb,2020,10500000.0
jeremy lamb,2021,12796260.0
jeremy lamb,2022,12141649.0
jeremy lin,2016,2139000.0
jeremy lin,2017,11483254.0
jeremy lin,2018,12516746.0
jeremy lin,2019,487109.0
jeremy sochan,2023,5368789.0
jeremy sochan,2024,5474947.0
jerian grant,2016,1572360.0
jerian grant,2017,1643040.0
jerian grant,2018,2639314.0
jerian grant,2019,2639314.0
jerian grant,2021,60934.0
jericho sims,2022,534959.0
jericho sims,2023,1738704.0
jericho sims,2024,1985181.0
jermaine samuels,2024,576415.0
jerome robinson,2019,3046200.0
jerome robinson,2020,3567720.0
jerome robinson,2021,4554883.0
jerome robinson,2024,576415.0
jerryd bayless,2016,3000000.0
jerryd bayless,2017,9424084.0
jerryd bayless,2018,8575916.0
jerryd bayless,2019,8575916.0
jett howard,2024,5176190.0
jevon carter,2019,838464.0
jevon carter,2020,1416852.0
jevon carter,2021,4783363.0
jevon carter,2022,4749291.0
jevon carter,2023,6388234.0
jevon carter,2024,6374419.0
jimmer fredette,2016,874837.0
jimmer fredette,2019,208509.0
jimmer fredette,2020,208509.0
jimmy butler,2016,16407500.0
jimmy butler,2017,17552209.0
jimmy butler,2018,19301070.0
jimmy butler,2019,20445779.0
jimmy butler,2020,32742000.0
jimmy butler,2021,41897515.0
jimmy butler,2022,41647244.0
jimmy butler,2023,39923342.0
jimmy butler,2024,46526554.0
jj avila,2017,543471.0
jj avila,2018,543471.0
jj barea,2016,4290000.0
jj barea,2017,4096950.0
jj barea,2018,3903900.0
jj barea,2019,3710850.0
jj barea,2020,1620564.0
jj hickson,2016,273038.0
jj obrien,2016,525093.0
jj obrien,2017,874636.0
jj obrien,2018,874636.0
jj redick,2016,7085000.0
jj redick,2017,7377500.0
jj redick,2019,12250000.0
jj redick,2020,13486300.0
jj redick,2021,15859684.0
joakim noah,2016,13400000.0
joakim noah,2017,17000000.0
joakim noah,2018,18530000.0
joakim noah,2019,1093858.0
joakim noah,2021,7838216.0
joakim noah,2022,7437241.0
jock landale,2022,1069919.0
jock landale,2023,1657779.0
jock landale,2024,8237711.0
jodie meeks,2016,6270000.0
jodie meeks,2017,6540000.0
jodie meeks,2018,3454500.0
jodie meeks,2019,3454500.0
joe harris,2016,845059.0
joe harris,2017,980431.0
joe harris,2019,8333333.0
joe harris,2020,7666667.0
joe harris,2021,19586113.0
joe harris,2022,20070889.0
joe harris,2023,19766797.0
joe harris,2024,20520727.0
joe ingles,2016,2050000.0
joe ingles,2017,2150000.0
joe ingles,2018,14136364.0
joe ingles,2019,13045455.0
joe ingles,2020,11954546.0
joe ingles,2021,12630075.0
joe ingles,2022,15074567.0
joe ingles,2023,6869606.0
joe ingles,2024,11326853.0
joe johnson,2016,261894.0
joe johnson,2017,11000000.0
joe johnson,2018,473835.0
joe johnson,2020,1620564.0
joe johnson,2022,175557.0
joe wieskamp,2022,651790.0
joe wieskamp,2023,3084654.0
joe young,2016,1007026.0
joe young,2017,1052342.0
joel anthony,2016,2500000.0
joel anthony,2017,346034.0
joel anthony,2018,1471382.0
joel ayayi,2022,534959.0
joel bolomboy,2017,600000.0
joel embiid,2016,4626960.0
joel embiid,2017,4826160.0
joel embiid,2018,25250000.0
joel embiid,2019,25467250.0
joel embiid,2020,27504630.0
joel embiid,2021,36002595.0
joel embiid,2022,36516749.0
joel embiid,2023,35643458.0
joel embiid,2024,49021953.0
joey dorsey,2016,1015421.0
joffrey lauvergne,2016,1709719.0
joffrey lauvergne,2017,1709719.0
joffrey lauvergne,2018,1524305.0
john butler,2023,533368.0
john butler,2024,152385.0
john collins,2018,2299080.0
john collins,2019,2299080.0
john collins,2020,2686560.0
john collins,2021,5042094.0
john collins,2022,26595993.0
john collins,2023,24916768.0
john collins,2024,26092952.0
john henson,2016,2943221.0
john henson,2017,12517606.0
john henson,2018,11327466.0
john henson,2019,11327466.0
john henson,2020,9732396.0
john henson,2021,193658.0
john holland,2017,874636.0
john jenkins,2016,981348.0
john jenkins,2017,1050961.0
john jenkins,2018,1050961.0
john jenkins,2019,486520.0
john konchar,2021,2559252.0
john konchar,2022,2543964.0
john konchar,2023,2438662.0
john konchar,2024,2471313.0
john lucas,2016,947276.0
john lucas,2017,980431.0
john lucas,2018,980431.0
john wall,2016,15851950.0
john wall,2017,16957900.0
john wall,2018,19169800.0
john wall,2019,19169800.0
john wall,2020,38199000.0
john wall,2021,50277018.0
john wall,2022,51238730.0
john wall,2023,50200141.0
johnny davis,2023,5100324.0
johnny davis,2024,5200879.0
johnny juzang,2023,539571.0
johnny juzang,2024,576415.0
johnny obryant,2016,845059.0
johnny obryant,2017,161483.0
johnny obryant,2018,1524305.0
jon leuer,2016,1035000.0
jon leuer,2017,10991957.0
jon leuer,2018,10002681.0
jon leuer,2019,10002681.0
jon leuer,2021,3862457.0
jon leuer,2022,3664867.0
jon teske,2022,61489.0
jonah bolden,2019,1690000.0
jonah bolden,2020,1698450.0
jonas jerebko,2016,5000000.0
jonas jerebko,2017,5000000.0
jonas jerebko,2018,4000000.0
jonas jerebko,2019,1512601.0
jonas valanciunas,2016,4660482.0
jonas valanciunas,2017,14382023.0
jonas valanciunas,2018,16539326.0
jonas valanciunas,2019,16539326.0
jonas valanciunas,2020,16000000.0
jonas valanciunas,2021,18280371.0
jonas valanciunas,2022,16188865.0
jonas valanciunas,2023,15586233.0
jonas valanciunas,2024,15893635.0
jonathan gibson,2017,469943.0
jonathan gibson,2018,44495.0
jonathan gibson,2019,17092.0
jonathan holmes,2016,525093.0
jonathan holmes,2017,543471.0
jonathan holmes,2018,543471.0
jonathan isaac,2018,4969080.0
jonathan isaac,2019,4969080.0
jonathan isaac,2020,5806440.0
jonathan isaac,2021,8972695.0
jonathan isaac,2022,20120447.0
jonathan isaac,2023,18449011.0
jonathan isaac,2024,17917023.0
jonathan kuminga,2022,6321011.0
jonathan kuminga,2023,6085883.0
jonathan kuminga,2024,6191505.0
jonathon simmons,2016,525093.0
jonathon simmons,2017,874636.0
jonathon simmons,2018,6000000.0
jonathon simmons,2019,6000000.0
jonathon simmons,2020,5700000.0
jontay porter,2020,197933.0
jontay porter,2021,2315513.0
jontay porter,2022,346904.0
jontay porter,2024,424030.0
jordan adams,2016,1404600.0
jordan adams,2017,1465080.0
jordan adams,2018,1465080.0
jordan bell,2018,1378242.0
jordan bell,2019,1378242.0
jordan bell,2020,1620564.0
jordan bell,2021,721913.0
jordan bell,2022,118908.0
jordan bone,2021,164949.0
jordan clarkson,2016,845059.0
jordan clarkson,2017,12500000.0
jordan clarkson,2018,12500000.0
jordan clarkson,2019,12500000.0
jordan clarkson,2020,13437500.0
jordan clarkson,2021,14014951.0
jordan clarkson,2022,14361836.0
jordan clarkson,2023,14144242.0
jordan clarkson,2024,24185539.0
jordan crawford,2017,173099.0
jordan crawford,2018,58190.0
jordan farmar,2017,980431.0
jordan farmar,2018,980431.0
jordan ford,2024,576415.0
jordan goodwin,2022,61489.0
jordan goodwin,2023,1357387.0
jordan goodwin,2024,2273654.0
jordan hall,2023,204663.0
jordan hamilton,2016,1015421.0
jordan hawkins,2024,4438269.0
jordan hill,2016,4000000.0
jordan hill,2017,4000000.0
jordan hill,2018,4000000.0
jordan mathews,2018,815615.0
jordan mclaughlin,2021,613928.0
jordan mclaughlin,2022,2312695.0
jordan mclaughlin,2023,2290222.0
jordan mclaughlin,2024,2491907.0
jordan mcrae,2016,111196.0
jordan mcrae,2017,874636.0
jordan mcrae,2018,874636.0
jordan mcrae,2019,17092.0
jordan mcrae,2020,1645357.0
jordan mickey,2016,1170960.0
jordan mickey,2017,1223653.0
jordan miller,2024,576415.0
jordan nwora,2021,1094762.0
jordan nwora,2022,1755313.0
jordan nwora,2023,2968806.0
jordan nwora,2024,3089141.0
jordan poole,2020,1964760.0
jordan poole,2021,2514501.0
jordan poole,2022,2499375.0
jordan poole,2023,4136606.0
jordan poole,2024,28786021.0
jordan schakel,2022,61489.0
jordan schakel,2023,102332.0
jordan walsh,2024,1152829.0
jorge gutierrez,2016,189455.0
jorge gutierrez,2017,980431.0
jorge gutierrez,2018,980431.0
jose alvarado,2022,2226438.0
jose alvarado,2023,1657779.0
jose alvarado,2024,1890653.0
jose calderon,2016,7402812.0
jose calderon,2017,247991.0
jose calderon,2019,1512601.0
jose juan barea,2021,3125642.0
josh childress,2018,1471382.0
josh christopher,2022,2612466.0
josh christopher,2023,2515172.0
josh christopher,2024,2814125.0
josh giddey,2022,6924209.0
josh giddey,2023,6666454.0
josh giddey,2024,6782767.0
josh gray,2021,1974967.0
josh green,2021,3432761.0
josh green,2022,3419920.0
josh green,2023,3285196.0
josh green,2024,4906936.0
josh hall,2021,547332.0
josh hart,2018,1394520.0
josh hart,2019,1655160.0
josh hart,2020,1655160.0
josh hart,2021,4254645.0
josh hart,2022,13876170.0
josh hart,2023,13741332.0
josh hart,2024,13345093.0
josh huestis,2016,1140240.0
josh huestis,2017,1191480.0
josh huestis,2018,1471382.0
josh jackson,2018,5090040.0
josh jackson,2019,6041520.0
josh jackson,2020,7059480.0
josh jackson,2021,5809502.0
josh jackson,2022,5787924.0
josh mcroberts,2016,5543725.0
josh mcroberts,2017,5782450.0
josh mcroberts,2018,6021175.0
josh minott,2023,1079140.0
josh minott,2024,1770967.0
josh okogie,2019,2160720.0
josh okogie,2020,2530680.0
josh okogie,2021,3230799.0
josh okogie,2022,4727037.0
josh okogie,2023,2086832.0
josh okogie,2024,2899609.0
josh primo,2022,4563872.0
josh primo,2023,4394172.0
josh primo,2024,5500319.0
josh richardson,2016,525093.0
josh richardson,2017,874636.0
josh richardson,2018,9367200.0
josh richardson,2019,9367200.0
josh richardson,2020,10116576.0
josh richardson,2021,13242242.0
josh richardson,2022,13431355.0
josh richardson,2023,12931372.0
josh richardson,2024,2977383.0
josh smith,2016,947276.0
josh smith,2018,1379940.0
jp tokoto,2017,543471.0
jp tokoto,2018,543471.0
jrue holiday,2016,10595507.0
jrue holiday,2017,11286518.0
jrue holiday,2018,25686667.0
jrue holiday,2019,25976111.0
jrue holiday,2020,26231111.0
jrue holiday,2021,32936368.0
jrue holiday,2022,36044894.0
jrue holiday,2023,36388575.0
jrue holiday,2024,38738196.0
jt thor,2022,1445434.0
jt thor,2023,1657779.0
jt thor,2024,1890653.0
juan hernangomez,2017,1987440.0
juan hernangomez,2018,2076840.0
juan hernangomez,2019,2166360.0
juan hernangomez,2020,3321030.0
juan hernangomez,2021,7912963.0
juan hernangomez,2022,7866851.0
juan hernangomez,2023,2436950.0
juan toscano anderson,2020,350189.0
juan toscano anderson,2021,1150399.0
juan toscano anderson,2022,1967632.0
juan toscano anderson,2023,2261889.0
juan toscano anderson,2024,461240.0
jules bernard,2024,427342.0
julian champagnie,2023,539571.0
julian champagnie,2024,3089141.0
julian jacobs,2017,543471.0
julian jacobs,2018,543471.0
julian phillips,2024,1647542.0
julian strawther,2024,2503279.0
julius randle,2016,3132240.0
julius randle,2017,3267120.0
julius randle,2018,4149242.0
julius randle,2019,8641000.0
julius randle,2020,18000000.0
julius randle,2021,24184931.0
julius randle,2022,22895681.0
julius randle,2023,25192443.0
julius randle,2024,27744448.0
julyan stone,2017,543471.0
julyan stone,2018,1656092.0
julyan stone,2019,1656092.0
julyan stone,2020,1656092.0
justin anderson,2016,1449000.0
justin anderson,2017,1514160.0
justin anderson,2018,2516048.0
justin anderson,2019,2516048.0
justin anderson,2021,152336.0
justin anderson,2022,515532.0
justin champagnie,2022,534959.0
justin champagnie,2023,904680.0
justin champagnie,2024,261971.0
justin hamilton,2017,3000000.0
justin hamilton,2018,3000000.0
justin harper,2017,57672.0
justin harper,2018,57672.0
justin holiday,2016,947276.0
justin holiday,2017,1015696.0
justin holiday,2018,4384616.0
justin holiday,2019,4384616.0
justin holiday,2020,4767000.0
justin holiday,2021,6971402.0
justin holiday,2022,6945508.0
justin holiday,2023,6348977.0
justin holiday,2024,3291427.0
justin jackson,2018,2365560.0
justin jackson,2019,2807880.0
justin jackson,2020,3280920.0
justin jackson,2021,6227070.0
justin jackson,2022,356724.0
justin jackson,2023,1946784.0
justin jackson,2024,149618.0
justin james,2020,898310.0
justin james,2021,1849950.0
justin james,2022,110928.0
justin lewis,2023,108534.0
justin lewis,2024,178887.0
